gkg_record_id,date,source,document_url,headline,phase1_label,authoritative_label,previous_label,change_reason,policy_basis,notes,audit_version
20240125203000-T2366,20240125203000,divyahimachal.com,https://www.divyahimachal.com/2024/01/who-won-the-fih-womens-championship-2019/,एफआईएच महिला शाृंखला 2019 किसने जीती थी?,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240125211500-93,20240125211500,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/low-promoter-holding-poses-potential-takeover-risk-to-zee/articleshow/107155303.cms,Low promoter holding poses potential takeover risk to Zee,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126003000-T932,20240126003000,loksatta.com,https://www.loksatta.com/business/personal-finance/profit-recovery-in-the-it-sector-sensex-fell-by-359-degrees-print-eco-newsamy-95-4177837/,माहिती-तंत्रज्ञान क्षेत्रातील नफावसुली; 'सेन्सेक्स'मध्ये ३५९ अंशांची घसरण | profit recovery in the IT sector Sensex fell by 359 degrees,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126021500-1008,20240126021500,tribuneindia.com,https://www.tribuneindia.com/news/comment/womens-health-indias-success-story-took-centre-stage-at-davos-584606,"Women's health, India's success story took centre stage at Davos : The Tribune India",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Founder lifestyle / non-corporate exclusion,"Narayana Murthy / Sudha Murty non-corporate lifestyle, family memoir, flight encounter, or 70-hour work week viral debate",INFY_JAN2024_GROUND_TRUTH_V2
20240126024500-406,20240126024500,tmcnet.com,https://www.tmcnet.com/usubmit/2024/01/25/9952824.htm,"Finance Accounting Business Process Outsourcing Market to grow at 7.85% CAGR from 2023 to 2028, Accenture Plc, Alight Solutions LLC, Amdocs Ltd. among Key Contributors to growth",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126030000-596,20240126030000,prnewswire.com,https://www.prnewswire.com/news-releases/finance-accounting-business-process-outsourcing-market-to-grow-at-7-85-cagr-from-2023-to-2028--accenture-plc-alight-solutions-llc-amdocs-ltd-among-key-contributors-to-growth---technavio-302044098.html,"Finance Accounting Business Process Outsourcing Market to grow at 7.85% CAGR from 2023 to 2028, Accenture Plc, Alight Solutions LLC, Amdocs Ltd. among Key Contributors to growth",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126044500-586,20240126044500,hindustantimes.com,https://www.hindustantimes.com/business/republic-day-2024-are-sensex-and-nifty-open-for-trading-today-101706241045961.html,Republic Day 2024: Are Sensex and Nifty open for trading today?,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126044500-880,20240126044500,prnewswire.com,https://www.prnewswire.com/news-releases/information-and-communications-technology-services-in-education-market-to-record-usd-89-72-billion-growth-cisco-systems-inc-amazoncom-inc-and-apple-inc-emerge-as-dominant-players---technavio-302044635.html,"Information And Communications Technology Services in Education Market to record USD 89.72 billion Growth, Cisco Systems Inc., Amazon.com Inc., and Apple Inc. Emerge as Dominant Players",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126053000-224,20240126053000,ibtimes.com,https://www.ibtimes.com/ibm-catching-microsoft-apple-wall-street-comeback-real-3723041,IBM Is Catching Up With Microsoft And Apple On Wall Street—Is The Comeback For Real?,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126054500-1003,20240126054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/with-growth-slowdown-nearing-bottom-will-it-stocks-top-dalal-streets-bet-list-in-2024/articleshow/107161401.cms,"With growth slowdown nearing bottom, will IT stocks top Dalal Street's bet list in 2024?",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126061500-T475,20240126061500,news18.com,https://hindi.news18.com/states/news/bihar/begusarai-job-alert-employment-fair-in-begusarai-bihar-on-january-31-8018536.html,"Job Alert: Employment fair will be held here in Bihar on January 31, one thousand posts will be reinstated, this much salary will be given – News18 हिंदी",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126061500-277,20240126061500,thehindu.com,https://www.thehindu.com/news/national/karnataka/top-news-developments-in-karnataka-on-january-26-2024/article67779145.ece,Top news in Karnataka today - The Hindu,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126081500-452,20240126081500,yorkshirepost.co.uk,https://www.yorkshirepost.co.uk/business/akshata-murty-how-much-tax-is-prime-minister-rishi-sunaks-wife-liable-to-pay-4492798,Akshata Murty: How much tax is Prime Minister Rishi Sunak's wife liable to pay?,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Founder lifestyle / non-corporate exclusion,"Narayana Murthy / Sudha Murty non-corporate lifestyle, family memoir, flight encounter, or 70-hour work week viral debate",INFY_JAN2024_GROUND_TRUTH_V2
20240126114500-821,20240126114500,computing.co.uk,https://www.computing.co.uk/news/4164146/asian-tech-roundup-aws-goes-goes-big-japan,Asian Tech Roundup: AWS goes goes big in Japan,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126120000-1031,20240126120000,thehindu.com,https://www.thehindu.com/litfest/the-hindu-lit-fest-2024-why-sudha-murty-said-no-to-running-infosys/article67779825.ece,The Hindu Lit Fest 2024 | Why Sudha Murty said no to running Infosys,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Founder lifestyle / non-corporate exclusion,"Narayana Murthy / Sudha Murty non-corporate lifestyle, family memoir, flight encounter, or 70-hour work week viral debate",INFY_JAN2024_GROUND_TRUTH_V2
20240126131500-980,20240126131500,indiatimes.com,https://economictimes.indiatimes.com/tech/technology/create-brands-that-offer-10-more-value-than-promised-to-customers-narayana-murthy/articleshow/107170762.cms,narayana murthy brand creation: Create brands that offer 10% more value than promised to customers: Narayana Murthy,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Founder non-corporate opinion exclusion,Narayana Murthy personal opinion piece,INFY_JAN2024_GROUND_TRUTH_V2
20240126141500-985,20240126141500,cityam.com,https://www.cityam.com/russian-born-billionaire-and-former-f1-boss-tops-the-richest-tax-list/,Russian-born billionaire and former F1 boss tops the richest tax list,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126154500-1694,20240126154500,thehindubusinessline.com,https://www.thehindubusinessline.com/news/chitra-banerjee-shares-experience-on-her-first-non-fiction-work-an-uncommon-love-which-profiles-the-power-couple-sudha-and-narayana-murthy/article67780173.ece,"Chitra Banerjee shares experience on her first non-fiction work, 'An Uncommon Love' which profiles the power couple, Sudha and Narayana Murthy",DIRECTLY_RELEVANT,NOT_RELEVANT,DIRECTLY_RELEVANT,Reconciled from DIRECTLY_RELEVANT to NOT_RELEVANT under strict policy,Founder non-corporate opinion exclusion,Narayana Murthy personal opinion piece,INFY_JAN2024_GROUND_TRUTH_V2
20240126154500-1873,20240126154500,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/commodity-analysis/fo-strategy-buy-infosys-call/article67779360.ece,F&O Strategy: Buy Infosys Call - The Hindu BusinessLine,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Retail trading advice exclusion,Retail trading Q&A / options query,INFY_JAN2024_GROUND_TRUTH_V2
20240126160000-671,20240126160000,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/they-help-drive-global-pharma-revenue/articleshow/107173181.cms,They help drive global pharma revenue - Times of India,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126170000-1869,20240126170000,prweek.com,https://www.prweek.com/article/1859008/embracing-disruption-discussion-ai-davos,Embracing disruption: A discussion about AI at Davos,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126173000-265,20240126173000,walesonline.co.uk,https://www.walesonline.co.uk/news/uk-news/uks-top-tax-payers-including-28519891,The UK's top tax payers including JK Rowling and Ed Sheeran - and how much they actually pay,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126180000-495,20240126180000,bristolpost.co.uk,https://www.bristolpost.co.uk/news/uk-world-news/uks-top-tax-payers-including-9060903,The UK's top tax payers including JK Rowling and Ed Sheeran - and how much they actually pay,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126184500-959,20240126184500,scroll.in,https://scroll.in/article/1062623/with-a-high-burden-of-domestic-work-how-much-time-to-indian-women-spend-on-self-care,"With a high burden of domestic work, how much time to Indian women spend on self-care?",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126194500-1091,20240126194500,independent.co.uk,https://www.independent.co.uk/news/uk/home-news/highest-payers-tax-list-bernie-ecclestone-alex-gerko-b2485252.html,Top 20 taxpayers in UK revealed as Russian-born trader and Bernie Ecclestone top list,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126194500-404,20240126194500,financialexpress.com,https://www.financialexpress.com/business/industry-verizon-deal-saw-hcltech-beat-peers-in-q3-3376141/,Verizon deal saw HCLTech beat peers in Q3,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126200000-1186,20240126200000,ibtimes.co.in,https://www.ibtimes.co.in/tollywood-stars-who-are-single-not-ready-mingle-865674,Tollywood stars who are single and not ready to mingle,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240126223000-196,20240126223000,dailypolitical.com,https://www.dailypolitical.com/2024/01/26/infosys-limited-nyseinfy-shares-sold-by-nomura-asset-management-co-ltd.html,Infosys Limited (NYSE:INFY) Shares Sold by Nomura Asset Management Co. Ltd.,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240126223000-935,20240126223000,tickerreport.com,https://www.tickerreport.com/banking-finance/11602307/infosys-limited-nyseinfy-stock-position-lowered-by-nomura-asset-management-co-ltd.html,Infosys Limited (NYSE:INFY) Stock Position Lowered by Nomura Asset Management Co. Ltd.,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240127040000-T643,20240127040000,andhrajyothy.com,https://www.andhrajyothy.com/2024/business/microsoft-fires-1900-employees-from-xbox-and-blizzard-gaming-divisions-vsl-1201967.html,Layoffs: మైక్రోసాఫ్ట్ సంచలన నిర్ణయం.. ఏకంగా 1900 మంది ఉద్యోగులు.. | Microsoft fires 1900 employees from Xbox and Blizzard gaming divisions vsl,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240127041500-201,20240127041500,yahoo.com,https://finance.yahoo.com/news/apac-businesses-expected-nearly-triple-033000896.html,APAC businesses expected to nearly triple spending on generative AI to US$3.4bn in 2024: Infosys Research,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240127043000-1122,20240127043000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/daily-voice-market-may-complete-10-correction-is-likely-scenario-but-post-budget-says-this-cio-12132141.html,"Daily Voice | Market may complete 10% correction is likely scenario but post budget, says this CIO",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240127050000-38,20240127050000,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2024-01/61245473-apac-businesses-expected-to-nearly-triple-spending-on-generative-ai-to-us-dollar-3-4bn-in-2024-infosys-research-008.htm,APAC businesses expected to nearly triple spending on generative AI to US$3.4bn in 2024: Infosys Research,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240127051500-711,20240127051500,fnarena.com,https://fnarena.com/index.php/2024/01/27/apac-businesses-expected-to-nearly-triple-spending-on-generative-ai-to-us3-4bn-in-2024-infosys-research/,APAC businesses expected to nearly triple spending on generative AI to US$3.4bn in 2024: Infosys Research,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240127051500-92,20240127051500,tmcnet.com,https://www.tmcnet.com/usubmit/2024/01/26/9953105.htm,APAC businesses expected to nearly triple spending on generative AI to US$3.4bn in 2024: Infosys Research,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240127051500-501,20240127051500,indianexpress.com,https://indianexpress.com/article/evergreen/rbi-atm-electronic-transfers-economic-history-9129932/,"Towards a less-cash, less-paper economy: RBI's push for ATMs, electronic transfers | evergreen News",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240127063000-T1066,20240127063000,moneycontrol.com,https://hindi.moneycontrol.com/news/markets/daily-voice-market-will-complete-10-percent-correction-after-budget-strong-growth-will-be-seen-in-power-sector-1744171.html,"Daily Voice : बाजार बजट के बाद पूरा करेगा 10% करेक्शन, पावर सेक्टर में दिखेगी जोरदार तेजी",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240127063000-689,20240127063000,itnewsonline.com,http://www.itnewsonline.com/PRNewswire/APAC-businesses-expected-to-nearly-triple-spending-on-generative-AI-to-USUSD3.4bn-in-2024-Infosys-Research/968217,APAC businesses expected to nearly triple spending on generative AI to US$3.4bn in 2024: Infosys Research,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
