gkg_record_id,date,source,url,headline,pipeline_stage,matcher_decision,trading_date,human_label,v1_label,adjudication_reason,policy_clause,adjudication_version
20240120080000-674,20240120080000,marketscreener.com,https://www.marketscreener.com/quote/stock/KOTAK-MAHINDRA-BANK-LIMIT-46728631/news/India-s-Kotak-Mahindra-Bank-posts-7-6-rise-in-Q3-net-profit-45779397/,India's Kotak Mahindra Bank posts 7.6% rise in Q3 net profit,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120081500-T1717,20240120081500,zonebourse.com,https://www.zonebourse.com/cours/action/KOTAK-MAHINDRA-BANK-LIMIT-46728631/actualite/La-banque-indienne-Kotak-Mahindra-Bank-affiche-une-hausse-de-7-6-de-son-benefice-net-au-troisie-45779397/,"La banque indienne Kotak Mahindra Bank affiche une hausse de 7,6 % de son bénéfice net au troisième trimestre",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120081500-T1724,20240120081500,zonebourse.com,https://www.zonebourse.com/cours/action/KOTAK-MAHINDRA-BANK-LIMIT-46728631/actualite/La-banque-indienne-Kotak-Mahindra-Bank-n-atteint-pas-son-objectif-de-benefice-au-troisieme-trimes-45780259/,La banque indienne Kotak Mahindra Bank n'atteint pas son objectif de bénéfice au troisième trimestre en raison de provisions pour prêts plus élevées,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120084500-275,20240120084500,moneycontrol.com,https://www.moneycontrol.com/news/business/kotak-mahindra-bank-made-contingent-provision-of-rs-143-crore-on-aif-investments-12092341.html,Kotak Mahindra Bank made contingent provision of Rs 143 crore on AIF investments,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120091500-153,20240120091500,businesstoday.in,https://www.businesstoday.in/markets/company-stock/story/kotak-mahindra-bank-q3-results-profit-at-rs-3005-crore-nim-at-522-key-highlights-414258-2024-01-20,"Kotak Mahindra Bank Q3 results: Profit at Rs 3,005 crore; NIM at 5.22%. Key highlights",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120094500-158,20240120094500,moneycontrol.com,https://www.moneycontrol.com/news/business/kotak-mahindra-bank-q3-results-top-4-highlights-from-the-earnings-report-12092921.html,Kotak Mahindra Bank Q3 results: Top 4 highlights from the earnings report,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120110000-225,20240120110000,business-standard.com,https://www.business-standard.com/companies/results/kotak-mahindra-s-q3-consolidated-net-up-6-76-to-rs-4-265-cr-nii-jumps-16-124012000337_1.html,"Kotak Mahindra's Q3 consolidated net up 6.76% to Rs 4,265 cr; NII jumps 16%",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120113000-264,20240120113000,moneycontrol.com,https://www.moneycontrol.com/news/business/kotak-mahindra-bank-gives-nod-to-raise-up-to-rs-10000-crore-via-issuance-of-ncds-12093751.html,"Kotak Mahindra Bank gives nod to raise up to Rs 10,000 crore via issuance of NCDs",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120113000-381,20240120113000,indiainfoline.com,https://www.indiainfoline.com/article/general-others-factiva/kotak-mahindra-hdfc-and-rbl-banks-make-provisions-on-aif-investments-following-rbi-guidelines-1705745375993_1.html,"Kotak Mahindra, HDFC, and RBL Banks Make Provisions on AIF Investments Following RBI Guidelines",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120113000-T949,20240120113000,eenadu.net,https://www.eenadu.net/telugu-news/business/kotak-mahindra-bank-net-profit-rises-6.75-pc-to-rs-4265-cr-in-q3/0101/124012761,"Kotak Mahindra Bank: కోటక్‌ మహీంద్రా బ్యాంక్‌ లాభం ₹4,265 కోట్లు",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120114500-382,20240120114500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/kotak-mahindra-bank-to-raise-rs-10000-crore-via-ncd/articleshow/107012742.cms,"Kotak Mahindra Bank to raise Rs 10,000 crore via NCD",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120114500-215,20240120114500,indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/npas-seem-to-be-worry-for-kotak-mahindra-bank-mahantesh-sabarad/articleshow/107011901.cms,Kotak Mahindra Bank: NPAs seem to be a worry for Kotak Mahindra Bank: Mahantesh Sabarad,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120114500-552,20240120114500,prokerala.com,https://www.prokerala.com/news/articles/a1498665.html,"Kotak Mahindra logs Rs 3,005 crore PAT for Q3",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120121500-524,20240120121500,businessworld.in,https://www.businessworld.in/article/Kotak-Mahindra-Bank-s-Net-Profit-Up-7-6-At-Rs-3-005-Cr-In-Q3-/20-01-2024-507050/,Kotak Mahindra Bank s Net Profit Up 7 6 At Rs 3 005 Cr In Q3 - BW Businessworld,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120121500-398,20240120121500,indiatimes.com,https://economictimes.indiatimes.com/industry/banking/finance/banking/kotak-mahindra-bank-reports-8-increase-in-net-profit-in-q3/articleshow/107013229.cms,Kotak Mahindra Bank reports 8% increase in net profit in Q3,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120124500-568,20240120124500,menafn.com,https://menafn.com/1107745098/Kotak-Mahindra-Logs-Rs-3005-Crore-PAT-For-Q3,"Kotak Mahindra Logs Rs 3,005 Crore PAT For Q3",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120124500-214,20240120124500,financialexpress.com,https://www.financialexpress.com/business/industry-kotak-mahindra-bank-q3-results-profit-rises-6-8-to-rs-426478-crore-asset-quality-healthy-3370141/,"Kotak Mahindra Bank Q3 Results: Profit rises 6.8% to Rs 4,264.78 crore, asset quality healthy",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120130000-757,20240120130000,businesstoday.in,https://www.businesstoday.in/industry/banks/story/what-global-banker-ashok-vaswani-revealed-in-his-maiden-public-appearance-as-kotak-banks-md-ceo-414280-2024-01-20,What global banker Ashok Vaswani revealed in his maiden public appearance as Kotak Bank's MD & CEO,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120130000-554,20240120130000,dailypioneer.com,https://www.dailypioneer.com/2024/business/kotak-mahindra-bank-net-profit-rises-6-75-pc-to-rs-4-265-cr-in-q3.html,"Kotak Mahindra Bank net profit rises 6.75 pc to Rs 4,265 cr in Q3",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120131500-T586,20240120131500,punjabkesari.in,https://www.punjabkesari.in/business/news/kotak-mahindra-banks-q3-net-profit-rises-6-75-percent-to-rs-4265-crore-1931121,"कोटक महिंद्रा बैंक का तीसरी तिमाही का शुद्ध लाभ 6.75 प्रतिशत बढ़कर 4,265 करोड़ रुपये पर - kotak mahindra banks q3 net profit rises 6 75 percent to rs 4265 crore",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120150000-T1016,20240120150000,moneycontrol.com,https://hindi.moneycontrol.com/news/markets/kotak-mahindra-bank-gives-nod-to-raise-up-to-rs-10000-crore-via-issuance-of-ncd-1731211.html,"Kotak Mahindra Bank ने NCD के प्रस्ताव को दी मंजूरी, जुटाएगी 10000 करोड़ रुपये",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120161500-863,20240120161500,thehindu.com,https://www.thehindu.com/business/kotak-mahindra-bank-q3-pat-up-8-to-3005-crore/article67759981.ece,"Kotak Mahindra Bank Q3 PAT up 8% to ₹3,005 crore",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120163000-739,20240120163000,indiablooms.com,https://www.indiablooms.com/finance-details/19802/kotak-mahindra-bank-q3-net-profit-move-up-8-pc-to-rs-3-005-crore.html,"Kotak Mahindra Bank Q3 net profit move up 8 pc to Rs 3,005 crore | Indiablooms - First Portal on Digital News Management",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120171500-460,20240120171500,thestatesman.com,https://www.thestatesman.com/business/kotak-mahindra-bank-reports-6-76-spike-in-net-profit-gnpa-at-1-73-in-q3fy24-1503261595.html,"Kotak Mahindra Bank reports 6.76% spike in net profit, GNPA at 1.73% in Q3FY24",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120174500-301,20240120174500,thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/kotak-bank-records-8-pat-growth-in-q3-despite-aif-provisions-and-margin-pressure/article67759997.ece,Kotak Bank records 8% PAT growth in Q3 despite AIF provisions and margin pressure,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120220000-T1403,20240120220000,andhrajyothy.com,https://www.andhrajyothy.com/2024/business/675-growth-in-kotak-banks-profit-1198971.html,కోటక్‌ బ్యాంక్‌ లాభంలో 6.75% వృద్ధి | 6.75% growth in Kotak Bank's profit,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120224500-793,20240120224500,hindustantimes.com,https://www.hindustantimes.com/business/now-challenge-is-to-scale-and-for-relevance-new-kotak-mahindra-ceo-ashok-vaswani-101705782852981.html,"'Challenge now is how to scale, and for relevance': New Kotak Mahindra CEO",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240121003000-765,20240121003000,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/kotak-mahindra-bank-q3-net-profit-rises-7-to-3005-cr/articleshow/107020806.cms,"Kotak Mahindra Bank Q3 net profit rises 7% to 3,005 cr",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240121051500-574,20240121051500,telegraphindia.com,https://www.telegraphindia.com/business/kotak-mahindra-banks-net-profit-up-7-63-per-cent-for-third-quarter-but-misses-estimates/cid/1995235,Kotak Mahindra Bank | Kotak Mahindra Bank's net profit up 7.63 per cent for third quarter but misses estimates,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240121054500-190,20240121054500,telegraphindia.com,https://www.telegraphindia.com/feeds/business/kotak-mahindra-banks-net-profit-up-7-63-per-cent-for-third-quarter-but-misses-estimates/cid/1995235,Kotak Mahindra Bank | Kotak Mahindra Bank's net profit up 7.63 per cent for third quarter but misses estimates,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240121054500-266,20240121054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/indias-kotak-mahindra-bank-misses-q3-profit-view-on-higher-loan-provisions/articleshow/107023508.cms,India's Kotak Mahindra Bank misses Q3 profit view on higher loan provisions,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240121143000-91,20240121143000,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/buy-kotak-mahindra-bank-target-of-rs-2250-prabhudas-lilladher-3-12098501.html,Buy Kotak Mahindra Bank; target of Rs 2250: Prabhudas Lilladher,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240121173000-492,20240121173000,livemint.com,https://www.livemint.com/money/life-insurance-companies-should-be-permitted-to-sell-health-plans-mahesh-balasubramanian-md-kotak-mahindra-11705847480561.html,"Life insurance companies should be permitted to sell health plans: Mahesh Balasubramanian, MD, Kotak Mahindra",ACCEPTED,True,2024-01-23,NOT_RELEVANT,DIRECTLY_RELEVANT,Standalone subsidiary executive opinion on health insurance regulations,Subsidiary Policy Clause 5,V2_20260831
20240121200000-T803,20240121200000,moneycontrol.com,https://hindi.moneycontrol.com/news/markets/kotak-mahindra-bank-share-price-brokerage-firm-bullish-buy-target-of-rs-2250-prabhudas-lilladher-1732551.html,"Kotak Mahindra Bank : 25% मुनाफा कमाने का शानदार मौका, जानिए क्या है ब्रोकरेज की राय",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122053000-729,20240122053000,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/kotak-mahindra-bank-q3-fy24-quarterly-one-offs-do-not-take-away-the-long-term-story-12100271.html,Kotak Mahindra Bank Q3 FY24: quarterly one-offs do not take away the long-term story,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122060000-530,20240122060000,marketwatch.com,https://www.marketwatch.com/story/kotak-mahindra-bank-s-third-quarter-profit-rose-helped-by-interest-income-218a48d2,"Kotak Mahindra Bank's Third-Quarter Profit Rose, Helped by Interest Income",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122061500-708,20240122061500,marketscreener.com,https://www.marketscreener.com/quote/stock/KOTAK-MAHINDRA-BANK-LIMIT-46728631/news/Kotak-Mahindra-Bank-s-Third-Quarter-Profit-Rose-Helped-by-Interest-Income-45781995/,"Kotak Mahindra Bank's Third-Quarter Profit Rose, Helped by Interest Income",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122071500-217,20240122071500,ticker.com,"https://ticker.com/Asia-Stock-Market-News-Today/India-Movers:-CEAT,-CanFin-Homes,-Ganesh-Housing,-Hindustan-Unilever,-ICICI-Bank,-IDBI-Bank,-Kotak-Mahindra,-Reliance-Industries/Jan%2022-2024/T-27191","India Movers: CEAT, CanFin Homes, Ganesh Housing, Hindustan Unilever, ICICI Bank, IDBI Bank, Kotak Mahindra, Reliance Industries",ACCEPTED,True,2024-01-23,NOT_RELEVANT,DIRECTLY_RELEVANT,Generic multi-stock market movers listicle with incidental Kotak mention,Roundup Policy Clause 6,V2_20260831
20240122091500-1087,20240122091500,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/neutral-kotak-mahindra-bank-target-of-rs-2000-motilal-oswal-3-12101841.html,Neutral Kotak Mahindra Bank; target of Rs 2000: Motilal Oswal,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
